Accession,lat,lng
Acc_3163,-21.773015,-43.354924
Acc_3164,-23.627782,-46.683892
Acc_3165,-23.586099,-46.722057
Acc_3166,-23.47925,-46.91478
Acc_3167,-23.012896,-46.826848
Acc_3168,-6.11123,-38.211897
Acc_3169,-23.607856,-46.573509
Acc_3170,-22.877565,-43.404599
Acc_3171,-23.498226,-46.631906
Acc_3172,-23.483574,-46.582264
Acc_3173,-23.629019,-46.648223
Acc_3174,-23.506027,-46.868415
Acc_3175,-21.774986,-43.353452
Acc_3176,-2.502192,-44.248427
Acc_3177,-22.90477,-43.72226
Acc_3178,-23.611863,-46.662063
Acc_3179,-23.452633,-46.593293
Acc_3180,-22.569746,-47.169294
Acc_3181,-22.822182,-46.271105
Acc_3182,-23.697222,-46.760556
Acc_3183,-23.498226,-46.631906
Acc_3184,-8.044943,-34.907645
Acc_3185,-22.701285,-46.305772
Acc_3186,-23.602234,-46.700632
Acc_3187,-23.691314,-46.769142
Acc_3188,-3.200808,-44.993008
Acc_3189,-22.923432,-43.232528
Acc_3190,-19.904783,-43.978647
Acc_3191,-19.561527,-44.089851
Acc_3192,-22.083453,-51.426197
Acc_3193,-23.554722,-46.646944
Acc_3194,-23.666982,-47.243933
Acc_3195,-23.6917,-46.520448
Acc_3196,-23.50292,-46.56961
Acc_3197,-9.403324,-38.215169
Acc_3198,-23.602309,-46.700566
Acc_3199,-23.480711,-46.645921
Acc_3200,-2.502277,-44.24901
Acc_3201,-23.279638,-46.738697
Acc_3202,-23.002065,-43.377407
Acc_3203,-23.739283,-46.696829
Acc_3204,-19.932407,-43.991981
Acc_3205,-22.887476,-46.979131
Acc_3206,-22.083453,-51.426208
Acc_3207,-23.5324,-47.460603
Acc_3208,-23.680564,-46.43058
Acc_3209,-18.670956,-48.196121
Acc_3210,-23.624444,-46.74
Acc_3211,-22.882592,-43.049521
Acc_3212,-23.663197,-46.78627
Acc_3213,-23.695188,-46.701409
Acc_3214,-23.498226,-46.631906
Acc_3215,-23.5284,-46.814074
Acc_3216,-22.521428,-44.092084
Acc_3217,-20.04181,-44.355268
Acc_3218,-22.872269,-43.359603
Acc_3219,-19.932407,-43.991981
Acc_3220,-21.784239,-43.343934
Acc_3221,-21.131922,-51.098941
Acc_3222,-22.953711,-43.331556
Acc_3223,-23.572584,-46.800796
Acc_3224,-22.753914,-43.417262
Acc_3225,-23.554722,-46.646944
Acc_3226,-23.621901,-46.607215
Acc_3227,-23.572584,-46.800796
Acc_3228,-20.348273,-40.402287
Acc_3229,-22.186689,-47.37352
Acc_3230,-23.436623,-46.710081
Acc_3231,-21.809167,-46.547222
Acc_3232,-21.784024,-43.343665
Acc_3233,-20.802222,-49.348889
Acc_3234,-12.129637,-38.398981
Acc_3235,-9.653056,-35.711389
Acc_3236,-23.01229,-43.452731
Acc_3237,-22.886202,-47.223524
Acc_3238,-23.551613,-46.651575
Acc_3239,-23.483574,-46.582264
Acc_3240,-22.198607,-46.744609
Acc_3241,-23.669961,-46.637411
Acc_3242,-23.689315,-46.64121
Acc_3243,-22.891626,-42.362427
Acc_3244,-20.266462,-50.555748
Acc_3245,-21.508665,-51.439412
Acc_3246,-23.593164,-46.665944
Acc_3247,-19.935123,-43.928671
Acc_3248,-20.687721,-50.553568
Acc_3249,-23.629731,-46.785544
Acc_3250,-23.506316,-46.868242
Acc_3251,-22.891546,-42.362399
Acc_3252,-22.238177,-49.971984
Acc_3253,-22.88623,-47.069409
Acc_3254,-22.1744,-49.919095
Acc_3255,-22.944843,-47.047688
Acc_3256,-23.404314,-46.45255
Acc_3257,-21.171898,-47.803953
Acc_3258,-23.554722,-46.646944
Acc_3259,-23.55296,-46.647343
Acc_3260,-23.681431,-46.569392
Acc_3261,-22.597432,-48.80406
Acc_3262,-21.107787,-47.827581
Acc_3263,-22.493006,-42.20016
Acc_3264,-21.105278,-47.824444
Acc_3265,-23.458149,-46.351678
Acc_3266,-23.573732,-46.742567
Acc_3267,-19.911684,-43.961547
Acc_3268,-22.886202,-47.223524
Acc_3269,-23.22663,-45.900504
Acc_3270,-23.569834,-46.715179
Acc_3271,-23.501876,-46.589535
Acc_3272,-23.493889,-47.461944
Acc_3273,-22.280278,-49.057222
Acc_3274,-22.280278,-49.057222
Acc_3275,-22.9163,-43.550633
Acc_3276,-23.521667,-46.184167
Acc_3277,-12.29655,-38.918905
Acc_3278,-6.699791,-35.537465
Acc_3279,-22.503456,-44.093548
Acc_3280,-18.919834,-48.239938
Acc_3281,-19.926671,-43.944712
Acc_3282,-20.835882,-49.399257
Acc_3283,-22.944174,-43.330467
Acc_3284,-23.404266,-46.452191
Acc_3285,-12.940176,-38.411942
Acc_3286,-23.405833,-47.214167
Acc_3287,-23.411607,-46.848417
Acc_3288,-23.509977,-46.881584
Acc_3289,-22.722778,-47.316389
Acc_3290,-2.510998,-44.30091
Acc_3291,-12.965556,-39.254444
Acc_3292,-23.678358,-46.599724
Acc_3293,-7.900967,-34.907268
Acc_3294,-9.533704,-36.436951
Acc_3295,-23.727195,-46.695983
Acc_3296,-23.240414,-47.061394
Acc_3297,-23.484444,-46.540833
Acc_3298,-23.497944,-46.66862
Acc_3299,-23.497857,-46.66853
Acc_3300,-23.457373,-46.61551
Acc_3301,-2.496675,-44.261579
Acc_3302,-21.781082,-43.347452
Acc_3303,-22.795352,-43.384799
Acc_3304,-23.942738,-46.29232
Acc_3305,-23.495871,-46.42448
Acc_3306,-2.510963,-44.300855
Acc_3307,-22.466095,-44.450576
Acc_3308,-22.471088,-44.462918
Acc_3309,-20.331111,-40.419167
Acc_3310,-22.47127,-44.475047
Acc_3311,-23.571111,-46.704722
Acc_3312,-23.745085,-46.717625
Acc_3313,-11.014986,-37.073703
Acc_3314,-23.571111,-46.704722
Acc_3315,-23.589474,-46.543497
Acc_3316,-23.970313,-46.319339
Acc_3317,-22.792135,-43.430622
Acc_3318,-22.061039,-46.977509
Acc_3319,-7.234396,-35.892922
Acc_3320,-23.534235,-46.182673
Acc_3321,-23.475311,-46.643121
Acc_3322,-23.538161,-46.435265
Acc_3323,-8.312762,-36.294842
Acc_3324,-22.420164,-45.463585
Acc_3325,-23.475539,-46.642928
Acc_3326,-22.894459,-43.277816
Acc_3327,-23.535291,-45.850774
Acc_3328,-17.757254,-46.182153
Acc_3329,-21.788279,-41.322407
Acc_3330,-23.472778,-46.660831
Acc_3331,-16.737759,-43.839872
Acc_3332,-23.544059,-46.654583
Acc_3333,-22.839191,-43.003977
Acc_3334,-8.047605,-34.920048
Acc_3335,-22.766028,-43.354269
Acc_3336,-11.014943,-37.073702
Acc_3337,-12.138801,-44.966857
Acc_3338,-22.923603,-43.232467
Acc_3339,-23.6543,-47.454402
Acc_3340,-23.459273,-46.930091
Acc_3341,-14.850009,-40.851831
Acc_3342,-23.283333,-47.719444
Acc_3343,-10.967466,-37.041492
Acc_3344,-22.90477,-43.72226
Acc_3345,-22.75589,-43.427853
Acc_3346,-4.955984,-47.468524
Acc_3347,-23.572778,-46.696111
Acc_3348,-23.312735,-46.713833
Acc_3349,-23.6325,-46.702778
Acc_3350,-22.717112,-43.567973
Acc_3351,-8.047747,-34.954439
Acc_3352,-23.739283,-46.696829
Acc_3353,-10.967418,-37.041897
Acc_3354,-21.956812,-44.88857
Acc_3355,-23.548082,-46.910133
Acc_3356,-19.935123,-43.928671
Acc_3357,-23.530009,-46.648357
Acc_3358,-23.517858,-46.772941
Acc_3359,-22.946714,-46.99253
Acc_3360,-22.91476,-43.272196
Acc_3361,-22.278403,-49.086992
Acc_3362,-23.572584,-46.800796
Acc_3363,-8.414942,-37.078504
Acc_3364,-23.488861,-46.741647
Acc_3365,-22.280278,-49.057222
Acc_3366,-22.40232,-47.55637
Acc_3367,-22.916698,-43.550115
Acc_3368,-23.635443,-46.51745
Acc_3369,-21.773015,-43.354924
Acc_3370,-23.483574,-46.582264
Acc_3371,-23.555556,-46.585833
Acc_3372,-19.89089,-43.996742
Acc_3373,-21.126124,-44.253631
Acc_3374,-21.778394,-43.356865
Acc_3375,-12.980642,-39.273918
Acc_3376,-19.538296,-44.117009
Acc_3377,-22.503549,-44.093462
Acc_3378,-23.506403,-46.868241
Acc_3379,-21.284061,-47.17027
Acc_3380,-3.497925,-39.587979
Acc_3381,-19.926804,-43.944567
Acc_3382,-23.503056,-46.311111
Acc_3383,-18.650337,-48.205936
Acc_3384,-22.885888,-47.069117
Acc_3385,-19.861143,-43.940591
Acc_3386,-23.36668,-47.867371
Acc_3387,-23.483574,-46.582264
Acc_3388,-23.705278,-46.586389
Acc_3389,-21.178296,-47.815229
Acc_3390,-21.832222,-45.403056
Acc_3391,-14.788194,-39.275404
Acc_3392,-3.736876,-41.000038
Acc_3393,-16.715,-43.863611
Acc_3394,-19.426197,-44.230728
Acc_3395,-21.779816,-46.562599
Acc_3396,-23.82844,-46.817436
Acc_3397,-22.91224,-47.053261
Acc_3398,-22.962542,-47.145912
Acc_3399,-16.423218,-39.100712
Acc_3400,-23.547067,-46.517854
Acc_3401,-12.620781,-38.300644
Acc_3402,-21.773285,-43.354139
Acc_3403,-22.632955,-47.177197
Acc_3404,-24.013718,-46.284462
Acc_3405,-23.49455,-46.644808
Acc_3406,-2.501878,-44.248885
Acc_3407,-21.210331,-50.458558
Acc_3408,-23.595278,-46.734167
Acc_3409,-22.756944,-43.310833
Acc_3410,-23.987354,-48.87233
Acc_3411,-21.178296,-47.815229
Acc_3412,-3.736986,-41.00005
Acc_3413,-22.632955,-47.177197
Acc_3414,-22.40232,-47.55637
Acc_3415,-8.361182,-35.234265
Acc_3416,-22.168889,-49.986111
Acc_3417,-23.540644,-46.969577
Acc_3418,-23.681389,-46.569444
Acc_3419,-22.853638,-43.308115
Acc_3420,-22.916737,-43.238146
Acc_3421,-19.988976,-44.037983
Acc_3422,-22.751863,-47.71293
Acc_3423,-23.454745,-47.492125
Acc_3424,-23.521667,-46.184167
Acc_3425,-22.234905,-49.943401
Acc_3426,-22.196436,-46.985696
Acc_3427,-9.666335,-35.725202
Acc_3428,-23.692373,-46.512012
Acc_3429,-23.697222,-46.760556
Acc_3430,-22.833155,-43.389627
Acc_3431,-23.665983,-46.679304
Acc_3432,-23.531568,-46.182021
Acc_3433,-23.501584,-46.446696
Acc_3434,-23.538611,-46.811111
Acc_3435,-20.247222,-40.271111
Acc_3436,-19.914668,-43.952407
Acc_3437,-22.722593,-43.401331
Acc_3438,-22.820556,-47.243056
Acc_3439,-23.52921,-46.55692
Acc_3440,-23.705278,-46.586389
Acc_3441,-22.742545,-43.49056
Acc_3442,-18.250864,-43.598997
Acc_3443,-18.913348,-48.254641
Acc_3444,-22.829834,-43.067475
Acc_3445,-23.540475,-46.925332
Acc_3446,-8.040833,-34.909722
Acc_3447,-23.541308,-46.58628
Acc_3448,-21.741586,-43.347455
Acc_3449,-23.554722,-46.646944
Acc_3450,-23.563272,-47.45718
Acc_3451,-22.846868,-43.30048
Acc_3452,-22.168889,-49.986111
Acc_3453,-23.663166,-46.786106
Acc_3454,-22.329722,-49.055833
Acc_3455,-12.971389,-38.433333
Acc_3456,-23.663166,-46.786106
Acc_3457,-23.612073,-46.662112
Acc_3458,-21.284061,-47.17027
Acc_3459,-19.875012,-43.997297
Acc_3460,-23.475719,-46.876862
Acc_3461,-22.280278,-49.057222
Acc_3462,-8.026719,-34.91828
Acc_3463,-19.905412,-43.909446
Acc_3464,-22.168889,-49.986111
Acc_3465,-23.014167,-43.448333
Acc_3466,-22.686411,-47.666895
Acc_3467,-22.882615,-43.04953
Acc_3468,-22.890729,-43.313543
Acc_3469,-22.8125,-43.424444
Acc_3470,-23.00205,-43.377364
Acc_3471,-22.186678,-47.373516
Acc_3472,-23.540672,-46.969581
Acc_3473,-22.886878,-43.576198
Acc_3474,-22.71685,-43.567792
Acc_3475,-23.637364,-46.559333
Acc_3476,-22.780781,-43.295967
Acc_3477,-5.509811,-47.45862
Acc_3478,-22.886059,-47.06906
Acc_3479,-7.178013,-34.915736
Acc_3480,-20.38453,-43.51584
Acc_3481,-23.432985,-46.752501
Acc_3482,-19.920388,-43.943826
Acc_3483,-3.786516,-38.470665
Acc_3484,-22.391944,-47.5525
Acc_3485,-5.517231,-47.491131
Acc_3486,-23.588336,-46.533533
Acc_3487,-22.906939,-43.302374
Acc_3488,-12.296507,-38.919123
Acc_3489,-22.149453,-50.096525
Acc_3490,-22.323878,-49.056269
Acc_3491,-23.06892,-47.230272
Acc_3492,-20.766667,-49.406667
Acc_3493,-10.909854,-37.665533
Acc_3494,-9.608097,-35.739687
Acc_3495,-22.895215,-43.432285
Acc_3496,-21.946135,-50.440003
Acc_3497,-23.405833,-47.214167
Acc_3498,-23.643331,-46.66213
Acc_3499,-19.443807,-42.533294
Acc_3500,-8.028534,-34.905272
Acc_3501,-23.281763,-45.978998
Acc_3502,-23.496185,-46.424582
Acc_3503,-22.911111,-43.277778
Acc_3504,-2.511045,-44.300919
Acc_3505,-23.451445,-46.452224
Acc_3506,-22.865274,-43.270877
Acc_3507,-8.028528,-34.905258
Acc_3508,-18.914454,-48.263425
Acc_3509,-12.279824,-38.976734
Acc_3510,-23.630668,-46.782756
Acc_3511,-24.494613,-47.846816
Acc_3512,-22.916611,-43.550796
Acc_3513,10.83475,-85.6135
Acc_3514,10.904667,-85.721
Acc_3515,10.773583,-85.415389
Acc_3516,-23.599167,-46.605833
Acc_3517,-23.782562,-46.683724
Acc_3518,-23.782563,-46.683735
Acc_3519,-22.889167,-43.537222
Acc_3520,-23.745085,-46.717625
Acc_3521,-21.287778,-50.326944
Acc_3522,-23.531211,-46.653758
Acc_3523,-23.696524,-46.392972
Acc_3524,-8.061981,-34.938028
Acc_3525,-23.543971,-46.654297
Acc_3526,-22.074549,-51.418031
Acc_3527,-20.347551,-40.370048
Acc_3528,-19.647977,-42.86472
Acc_3529,-19.910124,-43.927883
Acc_3530,-12.138801,-44.966857
Acc_3531,-22.792198,-43.430665
Acc_3532,-22.879308,-43.531201
Acc_3533,-23.472778,-46.660831
Acc_3534,-8.062014,-34.937962
Acc_3535,-23.543819,-46.654383
Acc_3536,-8.062019,-34.937967
Acc_3537,-24.120296,-48.906562
Acc_3538,-23.527182,-46.732037
Acc_3539,-19.744932,-47.954713
Acc_3540,10.900172,-85.288722
Acc_3541,10.792502,-85.6589
Acc_3542,5.457764,-75.560747
Acc_3543,5.702017,-75.576583
Acc_3544,5.702017,-75.576583
Acc_3545,-24.551389,-48.681944
Acc_3546,-24.653056,-48.728056
Acc_3547,-23.4,-45.083333
Acc_3548,-23.4,-45.083333
Acc_3549,-23.356944,-44.846667
Acc_3550,-23.346667,-44.849722
Acc_3551,-23.42,-45.1275
Acc_3552,-24.533333,-48.833333
Acc_3553,0.206432,-78.4748
Acc_3554,14.840171,-90.395222
Acc_3555,9.865797,-85.505353
Acc_3556,15.777681,-96.127281
Acc_3557,-6.397034,-76.116709
Acc_3558,-0.438914,-76.280027
Acc_3559,16.758333,-93.125
Acc_3560,15.992222,-93.447222
Acc_3561,15.091056,-92.14175
Acc_3562,16.975103,-93.061205
Acc_3563,16.758333,-93.125
Acc_3564,16.558333,-93.854444
Acc_3565,16.918306,-92.994139
Acc_3566,15.098861,-92.168139
Acc_3567,16.598233,-93.367289
Acc_3568,15.813889,-93.030555
Acc_3569,16.727222,-92.993055
Acc_3570,15.931667,-93.248055
Acc_3571,15.433056,-92.640278
Acc_3572,15.425,-92.633333
Acc_3573,17.504167,-92.866389
Acc_3574,16.975103,-93.061205
Acc_3575,16.982881,-93.080222
Acc_3576,15.944722,-93.395833
Acc_3577,16.775,-93.158333
Acc_3578,16.777222,-93.274167
Acc_3579,16.910556,-92.452778
Acc_3580,16.618056,-93.75
Acc_3581,16.040556,-93.419167
Acc_3582,15.0955,-92.139055
Acc_3583,15.853056,-93.151111
Acc_3584,16.164167,-93.602222
Acc_3585,15.897972,-93.149028
Acc_3586,16.009444,-93.412222
Acc_3587,16.281667,-93.691667
Acc_3588,15.854444,-93.150833
Acc_3589,15.850556,-93.201667
Acc_3590,15.125944,-92.18
Acc_3591,15.421111,-92.677778
Acc_3592,15.923889,-93.362222
Acc_3593,15.900278,-93.241111
Acc_3594,16.871667,-93.205889
Acc_3595,17.366667,-95.133333
Acc_3596,15.204167,-92.473611
Acc_3597,15.855,-93.139722
Acc_3598,15.900278,-93.241111
Acc_3599,16.741389,-93.032222
Acc_3600,17.027972,-93.180139
Acc_3601,15.944167,-93.3675
Acc_3602,16.765756,-93.465
Acc_3603,15.353611,-92.702778
Acc_3604,15.125944,-92.18
Acc_3605,16.643056,-93.399722
Acc_3606,16.725,-93.141667
Acc_3607,16.693889,-92.993055
Acc_3608,16.727222,-92.993055
Acc_3609,16.163611,-91.210833
Acc_3610,16.329444,-93.597778
Acc_3611,15.110583,-92.185417
Acc_3612,16.048333,-93.438333
Acc_3613,15.130528,-92.17825
Acc_3614,15.092889,-92.1475
Acc_3615,17.150278,-93.715833
Acc_3616,15.125917,-92.187694
Acc_3617,16.925,-93.641667
Acc_3618,16.607778,-93.566389
Acc_3619,16.816944,-93.296944
Acc_3620,17.509722,-91.980278
Acc_3621,15.984167,-93.283333
Acc_3622,16.828297,-93.429894
Acc_3623,16.710833,-93.109722
Acc_3624,16.736667,-92.638333
Acc_3625,16.794444,-93.100833
Acc_3626,15.422194,-92.624417
Acc_3627,16.875,-93.108333
Acc_3628,16.318611,-93.871111
Acc_3629,15.099778,-92.167944
Acc_3630,16.091944,-93.322222
Acc_3631,16.431944,-93.921389
Acc_3632,17.007103,-93.2372
Acc_3633,15.875,-93.175
Acc_3634,15.761389,-93.109167
Acc_3635,16.941267,-93.133133
Acc_3636,16.116389,-92.1325
Acc_3637,16.95,-93
Acc_3638,15.9925,-93.408889
Acc_3639,15.708333,-92.808333
Acc_3640,16.054444,-93.292778
Acc_3641,15.984167,-93.288333
Acc_3642,15.755556,-93.033333
Acc_3643,16.858333,-93.125
Acc_3644,15.808333,-93.091667
Acc_3645,15.079083,-92.124222
Acc_3646,15.640222,-92.672583
Acc_3647,16.607778,-93.566389
Acc_3648,16.150556,-93.640555
Acc_3649,15.944722,-93.384444
Acc_3650,16.788653,-93.112428
Acc_3651,15.086111,-92.146722
Acc_3652,16.116389,-92.1325
Acc_3653,16.319444,-93.856667
Acc_3654,17.283333,-92.788333
Acc_3655,15.113389,-92.094805
Acc_3656,16.000833,-93.409167
Acc_3657,15.433056,-92.640278
Acc_3658,15.658611,-92.14
Acc_3659,15.755556,-93.033333
Acc_3660,16.419722,-93.714722
Acc_3661,16.871667,-93.205833
Acc_3662,16.421389,-93.188889
Acc_3663,16.112778,-93.458055
Acc_3664,15.125944,-92.18
Acc_3665,16.794444,-93.100833
Acc_3666,15.373333,-92.661111
Acc_3667,16.940111,-93.00975
Acc_3668,16.666667,-93.1
Acc_3669,16.043889,-93.401389
Acc_3670,15.875,-93.175
Acc_3671,16.788653,-93.112428
Acc_3672,16.046389,-93.438333
Acc_3673,16.727222,-92.993055
Acc_3674,15.853056,-93.151111
Acc_3675,15.086917,-92.144611
Acc_3676,16.742778,-93.033055
Acc_3677,16.906111,-93.236667
Acc_3678,15.738917,-93.149083
Acc_3679,15.125944,-92.18
Acc_3680,16.233611,-93.127222
Acc_3681,16.961389,-93.088889
Acc_3682,15.089389,-92.146555
Acc_3683,17.023167,-93.170139
Acc_3684,15.813889,-93.030555
Acc_3685,16.906111,-93.236667
Acc_3686,15.098861,-92.168139
Acc_3687,15.086917,-92.144611
Acc_3688,16.1075,-93.451944
Acc_3689,15.129611,-92.182444
Acc_3690,16.306533,-93.158947
Acc_3691,16.758333,-93.125
Acc_3692,17.509722,-91.980278
Acc_3693,16.883333,-93.110555
Acc_3694,15.608333,-92.858333
Acc_3695,16.055556,-93.3425
Acc_3696,15.092389,-92.148528
Acc_3697,15.425,-92.633333
Acc_3698,19.313333,-96.703611
Acc_3699,15.737778,-96.154361
Acc_3700,18.465833,-95.047778
Acc_3701,16.821667,-90.886667
Acc_3702,16.74,-94.984722
Acc_3703,15.751278,-96.141222
Acc_3704,19.3,-104.016667
Acc_3705,15.977167,-95.609583
Acc_3706,16.435833,-95.980278
Acc_3707,16.790556,-91.090833
Acc_3708,16.046389,-93.438333
Acc_3709,19.272778,-96.501389
Acc_3710,17.890556,-90.845
Acc_3711,19.552222,-96.749167
Acc_3712,18.884167,-97.037778
Acc_3713,18.276667,-96.444722
Acc_3714,18.653056,-97.002778
Acc_3715,17.893667,-95.054011
Acc_3716,19.249167,-89.287222
Acc_3717,21.097222,-89.599722
Acc_3718,20.541667,-88.891667
Acc_3719,15.992222,-96.120833
Acc_3720,15.759167,-96.175278
Acc_3721,16.009444,-93.412222
Acc_3722,17.916667,-90.115833
Acc_3723,16.945,-93.175278
Acc_3724,19.578333,-96.798333
Acc_3725,20.083333,-89.730555
Acc_3726,18.653333,-96.998611
Acc_3727,19.254167,-96.258611
Acc_3728,18.884167,-97.037778
Acc_3729,18.711944,-95.630833
Acc_3730,17.531389,-91.992222
Acc_3731,18.485672,-95.077808
Acc_3732,19.667222,-96.413889
Acc_3733,16.768889,-94.976111
Acc_3734,17.323333,-93.626111
Acc_3735,19.25,-96.9
Acc_3736,18.466667,-95
Acc_3737,19.269028,-96.850167
Acc_3738,19.228889,-96.753889
Acc_3739,19.2125,-96.878611
Acc_3740,20.166667,-89.533333
Acc_3741,19.466667,-96.75
Acc_3742,19.01,-97.035
Acc_3743,18.45,-95.091667
Acc_3744,18.823056,-97.120833
Acc_3745,17.771667,-95.848333
Acc_3746,19.385278,-96.971667
Acc_3747,18.584722,-95.073889
Acc_3748,18.333333,-95.096667
Acc_3749,19.403611,-96.559167
Acc_3750,19.326944,-96.483333
Acc_3751,18.532222,-95.307222
Acc_3752,18.584722,-95.073889
Acc_3753,18.45,-95.016667
Acc_3754,18.899444,-96.8225
Acc_3755,18.584722,-95.073889
Acc_3756,18.190278,-96.096944
Acc_3757,18.666667,-95.236667
Acc_3758,18.7825,-96.903333
Acc_3759,20.338611,-104.815833
Acc_3760,15.836194,-95.95
Acc_3761,16.891389,-90.956667
Acc_3762,16.900833,-90.973611
Acc_3763,16.899444,-90.964444
Acc_3764,20.008056,-90.226389
Acc_3765,18.566667,-95.15
Acc_3766,19.399444,-96.974722
Acc_3767,19.360278,-96.884167
Acc_3768,19.886667,-90.193055
Acc_3769,18.566667,-95.116667
Acc_3770,18.326944,-94.829444
Acc_3771,17.775,-91.833333
Acc_3772,17.275922,-100.4056
Acc_3773,19.399444,-96.974722
Acc_3774,20.008056,-90.226389
Acc_3775,21.091111,-89.597222
Acc_3776,17.8325,-96.548055
Acc_3777,18.464167,-94.976944
Acc_3778,19.423333,-96.793333
Acc_3779,23.116667,-99.133333
Acc_3780,14.94,-92.166667
Acc_3781,16.133333,-92.416667
Acc_3782,18.883333,-90.333333
Acc_3783,17.633333,-92.5
Acc_3784,18.591667,-95.087778
Acc_3785,17.269085,-94.50136
Acc_3786,19.722222,-96.406944
Acc_3787,19.397222,-96.971667
Acc_3788,21.091667,-89.608333
Acc_3789,19.5225,-96.463333
Acc_3790,18.619444,-95.088889
Acc_3791,19.331667,-96.761667
Acc_3792,19.466667,-103.3
Acc_3793,17.966667,-101.8
Acc_3794,20.492778,-88.916667
Acc_3795,20.726389,-88.377778
Acc_3796,21.133333,-88.891667
Acc_3797,18.502778,-103.476944
Acc_3798,19.397222,-96.971667
Acc_3799,19.385278,-96.971667
Acc_3800,14.9,-92.25
Acc_3801,19.501362,-96.843313
Acc_3802,19.515,-96.665
Acc_3803,17.633333,-92.5
Acc_3804,18.593333,-95.050555
Acc_3805,16.975833,-91.239167
Acc_3806,18.414178,-95.092983
Acc_3807,21.091111,-89.597222
Acc_3808,20.492778,-88.916667
Acc_3809,18.193889,-88.982222
Acc_3810,21.097222,-89.599722
Acc_3811,19.53,-96.475278
Acc_3812,18.533333,-95.280555
Acc_3813,20.180556,-89.260555
Acc_3814,17.259444,-94.644167
Acc_3815,18.153611,-96.388055
Acc_3816,16.750278,-91.107778
Acc_3817,18.919722,-97.087222
Acc_3818,17.3,-94.616667
Acc_3819,11.716667,-84.3
Acc_3820,18.433889,-95.176944
Acc_3821,20.525,-88.958333
Acc_3822,20.173333,-89.576667
Acc_3823,21.091667,-89.608333
Acc_3824,19.01,-97.035
Acc_3825,18.3375,-94.843611
Acc_3826,16.752222,-90.936389
Acc_3827,17.8325,-91.149167
Acc_3828,17.8,-91.533333
Acc_3829,17.233333,-99.5
Acc_3830,17.633333,-92.5
Acc_3831,20.492778,-88.916667
Acc_3832,20.716944,-88.383333
Acc_3833,18.619444,-95.071944
Acc_3834,18.593333,-95.050555
Acc_3835,18.85,-97.1
Acc_3836,20.358333,-89.775
Acc_3837,19.359444,-89.580833
Acc_3838,17.966667,-88.833333
Acc_3839,19.401667,-96.996667
Acc_3840,19.383333,-96.966667
Acc_3841,16.8125,-91.306667
Acc_3842,21.091667,-89.608333
Acc_3843,19.2125,-96.88
Acc_3844,18.584722,-95.073889
Acc_3845,17.25,-94.583333
Acc_3846,16.816667,-91.316667
Acc_3847,16.101667,-90.96
Acc_3848,17.905556,-95
Acc_3849,17.25,-94.666667
Acc_3850,21.091111,-89.597222
Acc_3851,20.492778,-88.916667
Acc_3852,20.166667,-89.533333
Acc_3853,19.7,-87.833333
Acc_3854,19.691667,-104.425
Acc_3855,19.031667,-96.138333
Acc_3856,18.584722,-95.073889
Acc_3857,18.45,-95
Acc_3858,17.166667,-88.966667
Acc_3859,19.3,-96.466667
Acc_3860,16.35,-97.75
Acc_3861,18.584722,-95.073889
Acc_3862,16.821667,-90.886667
Acc_3863,16.933333,-92.166667
Acc_3864,14.9,-92.25
Acc_3865,19.733333,-89.833333
Acc_3866,20.553056,-89.910555
Acc_3867,17.533333,-91.95
Acc_3868,16.9,-93.616667
Acc_3869,17.933333,-96.166667
